MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,Language,Tags,Envs
girlschannel_307226_012,ケンタッキー買ってきて,洗濯機買ってきて,発音の違いに注意,親子の電話での聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_013,ケチャップ持ってきて,お茶っぱ持ってきて,発音の違いに注意,家庭内での聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_014,明日七時起きだからね,明日吉祥寺だからね,発音の違いに注意,夫婦間の聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_015,うな重1つ,同じの1つ,注文時の聞き間違いに注意,ファミレスでの注文時。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '仕事']",['職場']
girlschannel_307226_016,TBSまで,恵比寿まで,地名の聞き間違いに注意,タクシーでの聞き間違い（あき竹城）。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '交通']",['タクシー']
girlschannel_307226_017,兎追いし,兎美味しい,歌詞の空耳に注意,童謡「ふるさと」歌詞。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '音楽', '歌詞']",['音楽']
girlschannel_307226_018,倖田來未,コーラグミ,名前の聞き間違いに注意,姉妹の会話。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_019,赤ちゃんせんべい,マルちゃん製麺,商品名の聞き間違いに注意,買い物依頼。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_020,マック買ってきて,バック買ってきて,商品名の聞き間違いに注意,親子の会話。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_021,ひな人形を販売しています,ピラミッドを販売しています,アナウンスの聞き間違いに注意,ショッピングモール館内アナウンス。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'アナウンス']",['ショッピングモール']
girlschannel_307226_022,このスーツ,コーンスープ,発音の違いに注意,日常会話。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '日常会話']",['家庭']
girlschannel_307226_023,香里奈タンクトップ焼けしてる,カーディガン裏返し,ドラマ視聴中の聞き間違い,義母との会話。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭']",['家庭']
girlschannel_307226_024,何食べたい？寿司,つち,クラスメイト同士,学校での会話。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '学校']",['学校']
girlschannel_307226_025,ご声援ありがとうございます,ごせんえんありがとうございます,アナウンスの聞き間違い,選挙カーのスピーカー。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'アナウンス']",['選挙カー']
girlschannel_307226_026,シノヅカクン シアワセソナノ（セシールCM）,意味不明な日本語,フランス語CMの空耳,テレビCM。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'テレビ', 'CM', '非母語話者']",['テレビ']
girlschannel_307226_027,あの海へと続く道のり無邪気に（浜崎あゆみ）,あの海へと続く道がビーフジャーキー,空耳アワーで紹介,歌詞の空耳。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '音楽', '歌詞']",['音楽']
