MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
oshiete_2625074_018,須田町（すだまち）,津田町（つだまち）,注意が必要,発音が似ているため間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_019,光陽台,陽光台,注意が必要,字が似ているため間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_020,安房（あわ）,阿波（あわ）,注意が必要,歴史的背景もあり、混同されやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_021,小山台,尾山台,注意が必要,発音が似ているため間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_022,秋葉原（あきはばら等）,あきばはら/あきわばら,注意が必要,読み方が複数あり、混同されやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_023,平和台,平和島,注意が必要,発音が似ているため間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_024,谷原（やはら）,谷和原（やわら）,注意が必要,発音が似ているため間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_025,茨城（いばらき）,茨木（いばらぎ/大阪）,注意が必要,読み方が似ているため間違えやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_026,春日部（かすかべ）,粕壁（かすかべ/春日部駅北側）,注意が必要,地名の由来や歴史的経緯で混同されやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_027,多摩川,玉川・玉川町,注意が必要,「多摩川」と「玉川」は都内近郊に多数あり混同しやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_028,花園,花園（複数地名）,注意が必要,「花園」は全国に複数あり、混同しやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_029,豊島（としま/北区）,豊島区（としまく）,注意が必要,近くにあり字も同じで混同しやすい。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_030,青葉台,若葉台,注意が必要,「青葉台」と言ったら「若葉台」に連れて行かれた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_031,星川,上星川,注意が必要,「星川」と伝えたのに「上星川」で降ろされた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_032,洋光台,港南台,注意が必要,「洋光台」と言ったら「港南台」に着いた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_033,洋光台,本郷台,注意が必要,「洋光台」と言ったのに「本郷台」へ案内された。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_034,港南台,本郷台,注意が必要,「港南台」と伝えたら「本郷台」に着いた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_035,あざみ野,さがみ野,注意が必要,「あざみ野」と言ったら「さがみ野」へ行かれた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_036,鶴見,鶴間,注意が必要,「鶴見」と告げたのに「鶴間」へ到着した。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_037,二俣川,二子玉川,注意が必要,「二俣川」と言ったら「二子玉川」へ連れて行かれた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_038,鴨志田,鴨居,注意が必要,「鴨志田」と言ったのに「鴨居」で降ろされた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_039,獅子ケ谷,市ヶ谷,注意が必要,「獅子ケ谷」と伝えたら東京の「市ヶ谷」へ向かった。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_040,菅田町,杉田町,注意が必要,「菅田町」と言ったら「杉田町」と聞き取られた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_041,井土ケ谷,保土ヶ谷,注意が必要,「井土ケ谷」と言ったら「保土ヶ谷」に案内された。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_042,井土ケ谷,瀬戸ケ谷,注意が必要,「井土ケ谷」と言ったら「瀬戸ケ谷」と間違えられた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_043,保土ヶ谷,瀬戸ケ谷,注意が必要,「保土ヶ谷」と言ったのに「瀬戸ケ谷」へ向かった。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_044,桜ヶ丘,新桜ヶ丘,注意が必要,「桜ヶ丘」と告げたら「新桜ヶ丘」で降ろされた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_045,市沢町,三ツ沢,注意が必要,「市沢町」と言ったら「三ツ沢」と聞き取られた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_046,津田山,津田沼,注意が必要,「津田山」行きのはずが「津田沼」に着いた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_047,新石川,元石川,注意が必要,「新石川」と言ったのに「元石川」で降ろされた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_048,つつじヶ丘,美しが丘,注意が必要,「つつじヶ丘」と伝えたら「美しが丘」へ案内された。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_049,西横浜,新横浜,注意が必要,「西横浜」と言ったのに「新横浜」で下車した。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_050,目黒（東京都目黒区）,目黒（横浜市瀬谷区）,注意が必要,「目黒」とだけ伝えたら横浜市瀬谷区の目黒へ向かった。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_051,青葉台（東京都目黒区）,青葉台（横浜市青葉区）,注意が必要,「青葉台」と言ったが目的地は目黒区なのに横浜市青葉区に着いた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_052,桜ヶ丘（大和市）,桜ヶ丘（横浜市保土ヶ谷区）,注意が必要,「桜ヶ丘」と告げたら別の市の桜ヶ丘に到着した。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_053,池袋（東京都豊島区）,池袋（横浜市中区）,注意が必要,「池袋」と言ったが横浜市中区の池袋と勘違いされた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
oshiete_2625074_054,茅ヶ崎（茅ヶ崎市）,茅ヶ崎（横浜市都筑区）,注意が必要,「茅ヶ崎」と伝えたら横浜市都筑区の茅ヶ崎に連れて行かれた。,True,oshiete_2625074,https://oshiete.goo.ne.jp/qa/2625074.html,speaker,listener,ja
